,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09
224,6.0,6.0,11.0,11.0,11.0,15.0,18.0,18.0,18.0,22.0,22.0,29.0,40.0,47.0,53.0,58.0,58.0,71.0,81.0,81.0,81.0,89.0,95.0,106.0,111.0,128.0,130.0,133.0,133.0,133.0
225,3.0,3.0,3.0,1.0,1.0,1.0,46.0,50.0,58.0,66.0,66.0,75.0,98.0,124.0,138.0,152.0,176.0,184.0,204.0,211.0,230.0,243.0,244.0,257.0,268.0,285.0,297.0,311.0,345.0,345.0
226,1.0,0.0,2.0,2.0,2.0,2.0,33.0,45.0,58.0,64.0,64.0,64.0,91.0,142.0,159.0,184.0,244.0,256.0,279.0,303.0,322.0,346.0,361.0,418.0,440.0,472.0,520.0,540.0,620.0,620.0
227,2.0,2.0,12.0,12.0,12.0,13.0,17.0,20.0,20.0,24.0,24.0,24.0,24.0,26.0,26.0,32.0,36.0,39.0,39.0,39.0,49.0,49.0,49.0,57.0,57.0,57.0,60.0,60.0,63.0,63.0
228,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,9.0,13.0,16.0,20.0,21.0,23.0,25.0,25.0,40.0,47.0,59.0,61.0,61.0,89.0,94.0,100.0,106.0,110.0,110.0,110.0,117.0,117.0
229,17.0,17.0,59.0,59.0,59.0,59.0,121.0,155.0,198.0,304.0,310.0,341.0,346.0,379.0,443.0,557.0,638.0,692.0,738.0,786.0,859.0,895.0,959.0,1009.0,1072.0,1110.0,1147.0,1148.0,1256.0,1256.0
230,5.0,5.0,5.0,5.0,5.0,11.0,15.0,16.0,19.0,21.0,24.0,26.0,26.0,30.0,33.0,35.0,43.0,44.0,48.0,49.0,50.0,52.0,56.0,59.0,60.0,65.0,66.0,68.0,69.0,69.0
231,0.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,6.0,9.0,17.0,24.0,25.0,27.0,31.0,34.0,42.0,45.0,45.0,50.0,53.0,58.0,61.0,64.0,67.0,70.0,72.0,72.0,84.0,84.0
232,0.0,0.0,2.0,2.0,2.0,2.0,5.0,12.0,19.0,23.0,27.0,29.0,29.0,32.0,36.0,36.0,47.0,52.0,52.0,52.0,53.0,54.0,60.0,64.0,71.0,80.0,80.0,82.0,91.0,91.0
233,13.0,13.0,17.0,17.0,17.0,22.0,29.0,29.0,35.0,46.0,46.0,46.0,64.0,74.0,74.0,85.0,103.0,105.0,105.0,115.0,117.0,123.0,126.0,133.0,138.0,152.0,153.0,156.0,161.0,161.0
234,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,7.0,7.0,11.0,11.0,11.0,14.0,15.0,18.0,18.0,20.0,21.0,25.0,26.0,26.0,28.0,29.0,29.0,29.0,29.0,29.0
235,0.0,0.0,2.0,3.0,3.0,3.0,6.0,17.0,22.0,33.0,41.0,47.0,55.0,60.0,78.0,94.0,112.0,128.0,128.0,145.0,169.0,189.0,196.0,210.0,212.0,227.0,231.0,242.0,252.0,252.0
236,3.0,3.0,8.0,8.0,8.0,10.0,13.0,18.0,23.0,23.0,26.0,27.0,27.0,37.0,37.0,43.0,48.0,50.0,57.0,57.0,58.0,73.0,80.0,82.0,96.0,96.0,100.0,107.0,107.0,107.0
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,9.0,9.0,9.0,10.0,24.0,31.0,38.0,39.0,39.0,39.0,42.0,44.0,46.0,46.0,47.0,47.0,47.0,47.0,47.0
238,3.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,9.0,10.0,10.0,11.0,11.0,11.0
239,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,8.0,10.0,12.0,12.0,14.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,20.0,20.0
240,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,4.0,6.0,11.0,20.0,26.0,29.0,32.0,32.0,35.0,36.0,40.0,45.0,60.0,60.0,62.0,62.0,80.0,85.0,85.0
241,0.0,0.0,2.0,3.0,3.0,3.0,3.0,4.0,8.0,9.0,15.0,18.0,27.0,29.0,30.0,46.0,49.0,85.0,142.0,162.0,163.0,182.0,190.0,213.0,216.0,221.0,221.0,225.0,225.0,225.0
242,5.0,9.0,17.0,17.0,17.0,27.0,28.0,49.0,49.0,66.0,66.0,81.0,98.0,104.0,120.0,132.0,142.0,142.0,146.0,169.0,169.0,177.0,316.0,334.0,334.0,209.0,222.0,224.0,233.0,233.0
243,5.0,8.0,18.0,18.0,20.0,26.0,26.0,30.0,39.0,77.0,77.0,99.0,141.0,143.0,173.0,186.0,219.0,219.0,219.0,245.0,269.0,275.0,275.0,301.0,301.0,315.0,330.0,335.0,342.0,342.0
244,13.0,17.0,23.0,28.0,36.0,41.0,64.0,69.0,76.0,92.0,119.0,132.0,157.0,164.0,180.0,212.0,225.0,241.0,259.0,268.0,272.0,294.0,316.0,353.0,370.0,395.0,412.0,416.0,517.0,517.0
245,7.0,7.0,19.0,27.0,45.0,82.0,104.0,131.0,187.0,226.0,252.0,274.0,282.0,300.0,323.0,353.0,382.0,399.0,424.0,443.0,455.0,497.0,547.0,566.0,609.0,650.0,650.0,681.0,699.0,699.0
246,1.0,3.0,3.0,3.0,3.0,4.0,7.0,9.0,10.0,16.0,16.0,16.0,17.0,18.0,23.0,25.0,25.0,32.0,37.0,38.0,43.0,44.0,47.0,51.0,55.0,60.0,60.0,66.0,71.0,71.0
247,22.0,22.0,33.0,39.0,47.0,50.0,53.0,70.0,93.0,116.0,129.0,152.0,152.0,172.0,184.0,216.0,245.0,274.0,303.0,304.0,313.0,339.0,361.0,372.0,375.0,394.0,394.0,409.0,417.0,417.0
248,12.0,12.0,14.0,14.0,19.0,33.0,49.0,65.0,76.0,140.0,140.0,140.0,160.0,174.0,183.0,214.0,238.0,238.0,256.0,256.0,275.0,304.0,334.0,380.0,380.0,380.0,393.0,425.0,483.0,483.0
249,7.0,9.0,10.0,14.0,14.0,30.0,46.0,52.0,63.0,81.0,89.0,89.0,133.0,160.0,174.0,200.0,245.0,245.0,276.0,286.0,312.0,330.0,351.0,367.0,379.0,394.0,404.0,440.0,469.0,469.0
250,7.0,9.0,15.0,18.0,24.0,39.0,47.0,57.0,80.0,107.0,118.0,130.0,142.0,151.0,166.0,189.0,192.0,217.0,232.0,246.0,252.0,272.0,282.0,319.0,335.0,346.0,352.0,354.0,374.0,374.0
251,6.0,7.0,16.0,23.0,36.0,36.0,97.0,97.0,154.0,187.0,189.0,189.0,205.0,280.0,280.0,290.0,317.0,319.0,359.0,363.0,410.0,455.0,496.0,538.0,543.0,575.0,575.0,586.0,649.0,649.0
252,1.0,1.0,3.0,3.0,14.0,17.0,17.0,32.0,38.0,45.0,45.0,52.0,76.0,76.0,91.0,99.0,108.0,108.0,159.0,175.0,192.0,210.0,216.0,229.0,229.0,315.0,315.0,280.0,289.0,289.0
253,9.0,12.0,20.0,34.0,52.0,80.0,89.0,115.0,154.0,164.0,164.0,218.0,228.0,254.0,266.0,292.0,349.0,360.0,360.0,399.0,414.0,420.0,430.0,457.0,481.0,501.0,515.0,533.0,555.0,555.0
254,2.0,2.0,4.0,5.0,6.0,12.0,12.0,19.0,26.0,42.0,45.0,51.0,53.0,61.0,61.0,64.0,95.0,101.0,105.0,120.0,126.0,133.0,154.0,165.0,165.0,209.0,209.0,217.0,219.0,219.0
255,4.0,4.0,7.0,9.0,12.0,13.0,18.0,21.0,36.0,38.0,41.0,41.0,47.0,52.0,55.0,62.0,73.0,81.0,91.0,94.0,107.0,119.0,133.0,143.0,159.0,170.0,170.0,194.0,210.0,210.0
256,5.0,6.0,15.0,15.0,45.0,71.0,80.0,91.0,100.0,169.0,179.0,202.0,224.0,254.0,254.0,315.0,335.0,335.0,356.0,372.0,387.0,401.0,432.0,432.0,446.0,470.0,481.0,487.0,504.0,504.0
257,3.0,3.0,3.0,5.0,5.0,6.0,8.0,11.0,22.0,31.0,31.0,37.0,43.0,50.0,55.0,55.0,55.0,62.0,62.0,80.0,80.0,82.0,92.0,96.0,96.0,96.0,119.0,122.0,125.0,125.0
258,0.0,0.0,2.0,4.0,4.0,4.0,8.0,16.0,26.0,49.0,54.0,62.0,85.0,90.0,94.0,109.0,117.0,131.0,146.0,153.0,157.0,171.0,182.0,209.0,217.0,243.0,251.0,263.0,274.0,274.0
259,403.0,443.0,558.0,589.0,663.0,690.0,760.0,811.0,845.0,916.0,916.0,964.0,1004.0,1043.0,1056.0,1124.0,1166.0,1202.0,1246.0,1265.0,1266.0,1331.0,1406.0,1432.0,1432.0,1461.0,1464.0,1476.0,1513.0,1513.0
260,4.0,5.0,9.0,19.0,22.0,26.0,26.0,52.0,52.0,84.0,85.0,97.0,99.0,104.0,117.0,122.0,133.0,138.0,143.0,148.0,152.0,176.0,194.0,194.0,213.0,231.0,237.0,241.0,251.0,251.0
261,2.0,4.0,4.0,4.0,5.0,8.0,8.0,8.0,13.0,13.0,16.0,23.0,23.0,27.0,27.0,41.0,42.0,45.0,51.0,55.0,57.0,58.0,64.0,66.0,68.0,68.0,69.0,72.0,78.0,78.0
262,1.0,6.0,14.0,20.0,30.0,31.0,37.0,80.0,82.0,99.0,103.0,116.0,131.0,149.0,160.0,183.0,206.0,213.0,231.0,244.0,253.0,286.0,313.0,346.0,346.0,379.0,396.0,403.0,414.0,414.0
263,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,7.0,16.0,16.0,20.0,21.0,22.0,33.0,39.0,54.0,54.0,63.0,66.0,71.0,72.0,78.0,78.0,99.0,122.0,148.0,152.0,154.0,154.0
264,2.0,4.0,10.0,14.0,32.0,36.0,66.0,66.0,74.0,89.0,109.0,109.0,109.0,126.0,150.0,166.0,211.0,211.0,233.0,233.0,237.0,242.0,264.0,272.0,285.0,285.0,285.0,304.0,312.0,312.0
265,43.0,43.0,83.0,83.0,129.0,274.0,274.0,430.0,430.0,629.0,629.0,688.0,809.0,880.0,880.0,980.0,1017.0,1116.0,1212.0,1290.0,1343.0,1405.0,1499.0,1657.0,1694.0,1738.0,1738.0,1777.0,1815.0,1815.0
266,0.0,2.0,10.0,10.0,10.0,19.0,36.0,53.0,53.0,71.0,71.0,71.0,92.0,97.0,110.0,138.0,147.0,185.0,185.0,208.0,211.0,225.0,240.0,251.0,264.0,264.0,269.0,272.0,292.0,292.0
267,2.0,2.0,5.0,5.0,9.0,20.0,21.0,31.0,33.0,40.0,45.0,48.0,48.0,58.0,65.0,74.0,82.0,88.0,102.0,102.0,113.0,127.0,131.0,141.0,146.0,149.0,149.0,155.0,158.0,158.0
268,19.0,21.0,36.0,37.0,37.0,56.0,56.0,107.0,107.0,133.0,133.0,138.0,170.0,188.0,204.0,230.0,261.0,261.0,279.0,302.0,325.0,347.0,393.0,393.0,429.0,455.0,468.0,496.0,509.0,509.0
269,7.0,10.0,13.0,13.0,13.0,17.0,21.0,27.0,34.0,36.0,38.0,38.0,47.0,47.0,54.0,73.0,81.0,89.0,100.0,118.0,127.0,146.0,164.0,175.0,175.0,175.0,167.0,230.0,241.0,241.0
270,11.0,12.0,19.0,19.0,19.0,19.0,44.0,63.0,87.0,104.0,113.0,113.0,173.0,199.0,217.0,243.0,249.0,271.0,284.0,306.0,361.0,379.0,381.0,451.0,484.0,529.0,529.0,585.0,615.0,615.0
271,9.0,10.0,14.0,32.0,47.0,61.0,74.0,97.0,121.0,140.0,140.0,148.0,166.0,184.0,207.0,223.0,241.0,241.0,246.0,268.0,294.0,340.0,364.0,364.0,385.0,397.0,397.0,410.0,430.0,430.0
272,8.0,17.0,23.0,23.0,36.0,36.0,37.0,37.0,46.0,68.0,77.0,77.0,77.0,106.0,118.0,123.0,146.0,163.0,168.0,174.0,178.0,204.0,217.0,217.0,250.0,265.0,265.0,296.0,304.0,304.0
273,0.0,4.0,9.0,9.0,9.0,9.0,12.0,14.0,21.0,30.0,36.0,36.0,36.0,45.0,52.0,52.0,53.0,62.0,62.0,68.0,76.0,79.0,86.0,94.0,96.0,101.0,101.0,106.0,108.0,108.0
274,8.0,8.0,23.0,41.0,56.0,90.0,90.0,114.0,158.0,191.0,219.0,243.0,276.0,295.0,312.0,361.0,388.0,414.0,443.0,448.0,468.0,487.0,503.0,522.0,537.0,552.0,552.0,586.0,595.0,595.0
275,10.0,10.0,14.0,14.0,19.0,27.0,27.0,50.0,50.0,57.0,71.0,75.0,94.0,101.0,116.0,133.0,161.0,170.0,182.0,215.0,234.0,258.0,277.0,294.0,303.0,306.0,306.0,306.0,327.0,327.0
276,1.0,1.0,8.0,8.0,8.0,8.0,13.0,13.0,18.0,35.0,35.0,35.0,37.0,37.0,39.0,44.0,54.0,61.0,63.0,66.0,68.0,69.0,78.0,91.0,91.0,108.0,108.0,114.0,117.0,117.0
277,0.0,0.0,6.0,6.0,6.0,6.0,6.0,14.0,15.0,17.0,17.0,17.0,19.0,19.0,35.0,45.0,85.0,89.0,102.0,127.0,127.0,147.0,150.0,193.0,193.0,216.0,228.0,264.0,283.0,283.0
278,6.0,6.0,18.0,32.0,36.0,37.0,45.0,56.0,59.0,71.0,75.0,78.0,92.0,98.0,105.0,139.0,152.0,152.0,187.0,201.0,237.0,275.0,295.0,295.0,338.0,368.0,386.0,396.0,411.0,411.0
279,9.0,9.0,31.0,41.0,47.0,51.0,56.0,69.0,80.0,100.0,127.0,143.0,150.0,170.0,195.0,246.0,277.0,309.0,322.0,331.0,369.0,402.0,428.0,463.0,490.0,530.0,530.0,547.0,581.0,581.0
280,4.0,5.0,7.0,7.0,8.0,8.0,9.0,10.0,13.0,19.0,21.0,21.0,30.0,33.0,34.0,38.0,43.0,52.0,56.0,58.0,59.0,67.0,78.0,80.0,89.0,92.0,92.0,99.0,108.0,108.0
281,6.0,10.0,13.0,24.0,36.0,58.0,82.0,90.0,106.0,124.0,154.0,181.0,181.0,199.0,244.0,258.0,276.0,296.0,296.0,341.0,344.0,393.0,432.0,473.0,514.0,539.0,578.0,593.0,634.0,634.0
282,5.0,8.0,15.0,15.0,15.0,24.0,50.0,50.0,50.0,85.0,96.0,119.0,140.0,153.0,194.0,225.0,266.0,282.0,282.0,328.0,349.0,364.0,380.0,410.0,425.0,455.0,455.0,489.0,491.0,491.0
283,19.0,19.0,32.0,32.0,63.0,78.0,78.0,139.0,139.0,248.0,248.0,262.0,305.0,335.0,335.0,356.0,417.0,460.0,490.0,525.0,543.0,552.0,581.0,581.0,675.0,714.0,714.0,789.0,799.0,799.0
284,12.0,14.0,28.0,29.0,30.0,52.0,52.0,60.0,60.0,81.0,81.0,95.0,108.0,135.0,137.0,141.0,162.0,163.0,171.0,197.0,200.0,220.0,225.0,231.0,236.0,250.0,250.0,281.0,294.0,294.0
285,1.0,1.0,10.0,10.0,10.0,15.0,15.0,26.0,29.0,29.0,29.0,29.0,47.0,51.0,60.0,61.0,79.0,79.0,92.0,98.0,100.0,107.0,115.0,140.0,140.0,167.0,182.0,188.0,194.0,194.0
286,1.0,3.0,9.0,9.0,9.0,15.0,15.0,39.0,49.0,57.0,57.0,73.0,93.0,110.0,121.0,135.0,153.0,153.0,176.0,193.0,199.0,209.0,225.0,220.0,220.0,224.0,235.0,260.0,265.0,265.0
287,4.0,4.0,6.0,6.0,7.0,7.0,31.0,31.0,32.0,35.0,38.0,38.0,38.0,51.0,54.0,66.0,71.0,81.0,87.0,87.0,102.0,107.0,112.0,124.0,132.0,137.0,137.0,144.0,151.0,151.0
288,63.0,63.0,85.0,85.0,140.0,169.0,211.0,273.0,343.0,361.0,436.0,501.0,530.0,540.0,540.0,618.0,649.0,746.0,787.0,824.0,920.0,980.0,1081.0,1155.0,1210.0,1259.0,1272.0,1295.0,1367.0,1367.0
289,11.0,11.0,31.0,43.0,61.0,80.0,91.0,114.0,138.0,164.0,188.0,201.0,207.0,240.0,251.0,292.0,328.0,353.0,388.0,395.0,418.0,453.0,516.0,528.0,574.0,631.0,631.0,702.0,757.0,757.0
290,6.0,6.0,13.0,13.0,14.0,19.0,19.0,25.0,46.0,60.0,60.0,60.0,98.0,108.0,124.0,146.0,162.0,162.0,171.0,189.0,200.0,235.0,235.0,282.0,282.0,331.0,365.0,377.0,403.0,403.0
291,6.0,6.0,16.0,16.0,16.0,16.0,43.0,43.0,59.0,70.0,123.0,123.0,123.0,168.0,174.0,181.0,220.0,234.0,249.0,262.0,275.0,284.0,320.0,340.0,353.0,393.0,393.0,406.0,411.0,411.0
292,5.0,7.0,14.0,27.0,47.0,59.0,66.0,89.0,111.0,146.0,186.0,208.0,208.0,210.0,224.0,249.0,268.0,286.0,289.0,297.0,308.0,314.0,330.0,338.0,341.0,342.0,342.0,347.0,351.0,351.0
293,8.0,8.0,19.0,19.0,19.0,36.0,116.0,116.0,132.0,132.0,132.0,124.0,132.0,146.0,162.0,178.0,193.0,198.0,217.0,219.0,237.0,243.0,254.0,258.0,267.0,278.0,278.0,285.0,303.0,303.0
294,0.0,0.0,6.0,6.0,6.0,14.0,31.0,31.0,50.0,61.0,74.0,74.0,74.0,110.0,117.0,138.0,162.0,172.0,185.0,186.0,197.0,238.0,251.0,280.0,284.0,298.0,298.0,350.0,383.0,383.0
295,0.0,0.0,2.0,3.0,3.0,7.0,10.0,14.0,24.0,31.0,31.0,40.0,41.0,45.0,46.0,51.0,53.0,57.0,60.0,62.0,66.0,71.0,75.0,80.0,83.0,83.0,91.0,99.0,102.0,103.0
296,0.0,0.0,0.0,1.0,2.0,3.0,5.0,6.0,11.0,13.0,13.0,17.0,17.0,21.0,23.0,29.0,34.0,39.0,45.0,48.0,50.0,52.0,57.0,58.0,60.0,60.0,64.0,71.0,74.0,74.0
297,0.0,0.0,2.0,2.0,8.0,8.0,12.0,37.0,49.0,59.0,59.0,68.0,78.0,78.0,56.0,61.0,71.0,74.0,79.0,82.0,83.0,87.0,91.0,93.0,98.0,98.0,104.0,103.0,107.0,108.0
298,4.0,6.0,7.0,13.0,15.0,16.0,19.0,35.0,48.0,56.0,56.0,83.0,94.0,109.0,111.0,118.0,136.0,146.0,160.0,162.0,170.0,179.0,189.0,200.0,207.0,207.0,222.0,230.0,234.0,234.0
299,1.0,1.0,1.0,13.0,13.0,13.0,19.0,21.0,23.0,23.0,23.0,37.0,37.0,49.0,54.0,59.0,59.0,59.0,59.0,59.0,95.0,108.0,108.0,127.0,131.0,131.0,135.0,136.0,141.0,141.0
300,1.0,1.0,3.0,4.0,4.0,4.0,6.0,7.0,9.0,16.0,16.0,21.0,22.0,28.0,30.0,33.0,39.0,46.0,49.0,57.0,62.0,67.0,68.0,75.0,76.0,76.0,85.0,87.0,95.0,98.0
301,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,5.0,5.0,5.0,10.0,17.0,17.0,19.0,23.0,27.0,29.0,30.0,31.0,33.0,39.0,41.0,44.0,44.0,50.0,47.0,51.0,51.0
302,0.0,0.0,2.0,3.0,6.0,11.0,23.0,29.0,32.0,38.0,38.0,40.0,40.0,40.0,40.0,40.0,41.0,90.0,97.0,99.0,100.0,108.0,113.0,114.0,116.0,116.0,117.0,116.0,121.0,122.0
303,0.0,1.0,2.0,2.0,2.0,2.0,2.0,9.0,12.0,12.0,12.0,17.0,29.0,32.0,32.0,35.0,50.0,52.0,52.0,58.0,59.0,60.0,63.0,68.0,70.0,70.0,71.0,73.0,75.0,77.0
304,1.0,1.0,4.0,6.0,12.0,16.0,21.0,22.0,29.0,32.0,32.0,44.0,46.0,49.0,49.0,54.0,77.0,79.0,91.0,93.0,97.0,103.0,113.0,115.0,119.0,119.0,123.0,123.0,126.0,128.0
305,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,9.0,9.0,11.0,11.0,12.0,12.0,12.0,13.0,16.0,16.0,16.0,19.0,22.0,24.0,25.0,25.0,25.0,27.0,27.0,27.0,27.0
306,1.0,2.0,2.0,4.0,4.0,8.0,8.0,10.0,11.0,22.0,22.0,25.0,25.0,25.0,32.0,45.0,51.0,56.0,59.0,62.0,68.0,69.0,71.0,72.0,84.0,84.0,93.0,91.0,96.0,103.0
307,4.0,4.0,6.0,6.0,6.0,8.0,11.0,11.0,13.0,13.0,13.0,14.0,21.0,25.0,37.0,45.0,48.0,51.0,52.0,53.0,53.0,58.0,62.0,64.0,69.0,69.0,73.0,74.0,81.0,83.0
308,0.0,0.0,2.0,3.0,3.0,6.0,8.0,11.0,12.0,12.0,12.0,14.0,23.0,23.0,39.0,43.0,46.0,50.0,54.0,54.0,54.0,59.0,62.0,63.0,64.0,64.0,69.0,71.0,77.0,80.0
309,6.0,6.0,8.0,8.0,8.0,13.0,21.0,24.0,33.0,36.0,36.0,57.0,61.0,67.0,85.0,92.0,97.0,105.0,118.0,119.0,124.0,131.0,134.0,156.0,163.0,163.0,171.0,183.0,197.0,197.0
310,0.0,0.0,1.0,13.0,13.0,13.0,14.0,15.0,15.0,18.0,18.0,21.0,23.0,25.0,30.0,31.0,32.0,35.0,43.0,44.0,45.0,48.0,53.0,56.0,59.0,59.0,64.0,63.0,64.0,70.0
311,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,7.0,7.0,14.0,14.0,23.0,26.0,29.0,31.0,33.0,34.0,39.0,41.0,42.0,42.0,44.0,45.0,45.0,45.0
312,0.0,0.0,1.0,1.0,1.0,1.0,6.0,10.0,12.0,13.0,13.0,17.0,17.0,25.0,31.0,37.0,45.0,54.0,54.0,74.0,74.0,86.0,92.0,109.0,109.0,109.0,144.0,149.0,155.0,162.0
313,2.0,3.0,11.0,11.0,17.0,19.0,28.0,35.0,45.0,55.0,55.0,81.0,82.0,90.0,99.0,115.0,125.0,144.0,180.0,182.0,187.0,196.0,212.0,222.0,238.0,238.0,266.0,277.0,299.0,301.0
314,1.0,3.0,10.0,18.0,18.0,17.0,20.0,24.0,30.0,37.0,37.0,54.0,57.0,65.0,76.0,84.0,91.0,103.0,113.0,115.0,117.0,129.0,154.0,177.0,184.0,184.0,215.0,205.0,227.0,228.0
315,4.0,2.0,7.0,11.0,13.0,38.0,62.0,90.0,102.0,105.0,105.0,136.0,151.0,159.0,181.0,188.0,198.0,214.0,214.0,220.0,233.0,244.0,255.0,255.0,252.0,252.0,263.0,272.0,285.0,285.0
316,2.0,2.0,2.0,2.0,2.0,1.0,4.0,6.0,7.0,7.0,7.0,10.0,11.0,15.0,15.0,38.0,43.0,44.0,50.0,52.0,55.0,57.0,62.0,63.0,67.0,67.0,73.0,75.0,77.0,77.0
317,2.0,2.0,8.0,10.0,10.0,20.0,30.0,36.0,41.0,53.0,53.0,59.0,75.0,85.0,87.0,107.0,117.0,120.0,120.0,127.0,134.0,139.0,142.0,155.0,156.0,156.0,159.0,172.0,184.0,190.0
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,7.0,7.0,11.0,12.0,12.0,12.0,15.0,15.0,15.0,19.0,20.0,20.0,20.0,24.0,24.0,24.0,24.0
319,1.0,4.0,6.0,7.0,14.0,21.0,24.0,30.0,35.0,37.0,37.0,47.0,48.0,55.0,64.0,71.0,79.0,89.0,100.0,102.0,104.0,125.0,115.0,115.0,118.0,118.0,125.0,125.0,129.0,130.0
320,0.0,0.0,5.0,6.0,6.0,6.0,9.0,14.0,25.0,32.0,32.0,34.0,37.0,48.0,50.0,58.0,65.0,71.0,76.0,79.0,85.0,87.0,96.0,104.0,104.0,104.0,114.0,115.0,118.0,120.0
321,1.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0,6.0,8.0,8.0,9.0,9.0,34.0,39.0,41.0,44.0,60.0,60.0,60.0,62.0,92.0,105.0,113.0,113.0,113.0,137.0,137.0,142.0,149.0
322,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,7.0,8.0,8.0,8.0,7.0,13.0,13.0,14.0,14.0,22.0,22.0,22.0,24.0,29.0,31.0,34.0,34.0,34.0,37.0,37.0,38.0,41.0
323,1.0,1.0,1.0,1.0,1.0,10.0,21.0,22.0,24.0,28.0,28.0,31.0,32.0,36.0,43.0,46.0,61.0,64.0,68.0,76.0,80.0,94.0,100.0,110.0,114.0,114.0,121.0,121.0,1214.0,124.0
324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,12.0,16.0,17.0,19.0,23.0,30.0,32.0,37.0,40.0,44.0,47.0,53.0,60.0,64.0,64.0,77.0,77.0,79.0,81.0
325,0.0,0.0,3.0,3.0,3.0,3.0,5.0,6.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,23.0,29.0,37.0,44.0,57.0,60.0,60.0,65.0,69.0,70.0,70.0,71.0,75.0,81.0,81.0
326,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,10.0,19.0,19.0,19.0,19.0,19.0,20.0,45.0,47.0,50.0,56.0,76.0,79.0,83.0,92.0,96.0,103.0,103.0,105.0,115.0,122.0,123.0
327,2.0,3.0,3.0,3.0,3.0,9.0,10.0,13.0,17.0,22.0,22.0,28.0,29.0,29.0,31.0,32.0,35.0,39.0,39.0,48.0,51.0,52.0,59.0,64.0,65.0,65.0,82.0,86.0,86.0,86.0
328,0.0,1.0,2.0,5.0,11.0,19.0,22.0,42.0,46.0,51.0,51.0,62.0,78.0,93.0,95.0,102.0,111.0,124.0,131.0,135.0,143.0,155.0,171.0,177.0,184.0,184.0,198.0,207.0,238.0,256.0
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,12.0,46.0,46.0,53.0,57.0,61.0,68.0,68.0,73.0,79.0,83.0,86.0,102.0,102.0,114.0,114.0,121.0,121.0
330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,4.0,5.0,9.0,9.0,9.0,11.0,12.0,17.0,20.0,20.0,20.0,26.0,25.0,26.0,27.0
331,2.0,2.0,4.0,4.0,4.0,5.0,9.0,10.0,13.0,15.0,19.0,19.0,24.0,25.0,30.0,37.0,41.0,45.0,52.0,55.0,64.0,66.0,74.0,84.0,84.0,121.0,121.0,137.0,150.0,150.0
332,2.0,2.0,4.0,4.0,4.0,9.0,13.0,22.0,26.0,34.0,34.0,34.0,47.0,47.0,49.0,64.0,78.0,81.0,98.0,106.0,114.0,126.0,135.0,144.0,151.0,154.0,159.0,165.0,169.0,169.0
333,5.0,5.0,10.0,10.0,10.0,23.0,25.0,61.0,86.0,102.0,114.0,121.0,147.0,163.0,169.0,190.0,211.0,250.0,268.0,268.0,359.0,421.0,511.0,534.0,582.0,648.0,665.0,698.0,770.0,770.0
334,1.0,1.0,5.0,5.0,5.0,15.0,17.0,26.0,28.0,28.0,30.0,46.0,54.0,58.0,62.0,78.0,96.0,97.0,112.0,129.0,159.0,172.0,215.0,230.0,252.0,276.0,296.0,318.0,353.0,353.0
335,4.0,4.0,4.0,4.0,4.0,17.0,19.0,28.0,32.0,38.0,43.0,56.0,60.0,87.0,94.0,102.0,115.0,115.0,115.0,156.0,169.0,189.0,213.0,222.0,222.0,222.0,242.0,255.0,262.0,262.0
